지역,세부영역,2016_비중_pct,2024_비중_pct,2016-2018_합계기준_비중_pct,2022-2024_합계기준_비중_pct,2016→2024_비중변화_pp,3개년구간_비중변화_pp,예산누락주의
경남,3-3. 아동안전 수준,0.003240650722665111,0.0272942715930971,0.003700939885488872,0.04524639869970287,0.024053620870431988,0.041545458814214,False
경남,4-1. 일·가정 양립 여건,0.13225905761876985,0.048451662537882245,0.07889555703805184,0.07033395048118679,-0.08380739508088761,-0.008561606556865053,True
경남,4-2. 사회적 가치관,1.714641800073455,0.012347997756079285,0.49487541744843,0.014102312293450079,-1.7022938023173757,-0.4807731051549799,True
경남,지표체계 외,65.45594605396764,54.625042778759756,56.24631767323992,54.33402997986415,-10.83090327520788,-1.9122876933757738,True
경북,1-1. 고용여건,0.8741064863366241,0.3395520128702397,0.6369171513085246,0.642207157540373,-0.5345544734663845,0.005290006231848499,False
경북,1-2. 주거안정성,0.0,0.11824631169471775,0.0,0.11456570743280567,0.11824631169471775,0.11456570743280567,False
경북,1-3. 경제적 여건,1.9793512457961162,5.0583035051022645,1.651571594370274,5.867790804145134,3.0789522593061482,4.216219209774859,True
경북,2-1. 돌봄 여건,33.827854723417595,34.32645630769246,41.010442644593624,30.42413410914106,0.4986015842748657,-10.586308535452563,True
경북,2-2. 여가 인프라,0.36409551706264537,0.1974053746443873,0.1354582795540993,0.3260176283029006,-0.16669014241825808,0.1905593487488013,False
경북,2-3. 가사수행 격차,0.0015670391398160536,0.001772217827231407,0.000871869109643912,0.0013301186705090718,0.00020517868741535346,0.00045824956086515985,False
경북,3-1. 의료서비스 여건,1.0931906122301378,0.45085713807496774,0.9405623354556639,0.4854286561893281,-0.6423334741551701,-0.4551336792663358,False
경북,3-2. 산후조리 여건,0.19069660916838438,0.6732950895289986,0.17457502249254636,0.7306692860644383,0.48259848036061426,0.556094263571892,False
경북,3-3. 아동안전 수준,0.03995949806530937,0.035862796864946665,0.02818484564060415,0.05594811657828783,-0.004096701200362707,0.027763270937683684,False
경북,4-1. 일·가정 양립 여건,0.028206704516688965,0.07718993203052349,0.03916704307938804,0.08217177564478265,0.04898322751383452,0.0430047325653946,True
경북,4-2. 사회적 가치관,0.08775419182969901,0.04991746880035129,0.07234836938679769,0.049805554662395245,-0.03783672302934772,-0.022542814724402442,False
경북,지표체계 외,61.51321737243699,58.67114184486891,55.30990084500883,61.21993108562799,-2.8420755275680776,5.910030240619157,True
광주,1-1. 고용여건,1.9160124585266958,0.8945371267960647,0.8236837593139449,1.3444973817398558,-1.021475331730631,0.5208136224259109,False
광주,1-2. 주거안정성,0.8592024804549582,0.9046098356375663,0.3995164299104411,0.4706048117228504,0.04540735518260808,0.07108838181240928,False
광주,1-3. 경제적 여건,0.2718237203213363,8.157766018225962,0.6595413501259342,13.595556564836695,7.885942297904625,12.93601521471076,True
광주,2-1. 돌봄 여건,28.619336011589347,16.73874697113645,17.0161424866817,11.152896349575016,-11.880589040452897,-5.863246137106685,True
광주,2-2. 여가 인프라,0.1778286020793789,0.34875747092814774,0.10002715608967103,0.3532084272976572,0.17092886884876884,0.25318127120798617,True
광주,2-3. 가사수행 격차,0.0009980176647312081,0.0006446533658560957,0.0009452196755509833,0.0006295516018715669,-0.0003533642988751125,-0.00031566807367941637,False
광주,3-1. 의료서비스 여건,0.41390514422761554,0.559397958221627,1.1564189869956856,0.380339103473551,0.14549281399401143,-0.7760798835221345,True
광주,3-2. 산후조리 여건,0.20531945229879306,0.33256055511101335,0.11100960621385696,0.15756777235414077,0.12724110281222029,0.04655816614028381,False
광주,3-3. 아동안전 수준,0.041190910889815316,0.0028203584756204183,0.05277476521826323,0.007614576517875144,-0.038370552414194896,-0.045160188700388085,False
광주,4-1. 일·가정 양립 여건,0.6735711948149535,0.04254712214650231,0.30674347679286806,0.036004355897512,-0.6310240726684512,-0.27073912089535607,True
