지역,연도,세부영역,당해계획예산_백만원_provisional,사업수,예산결측_사업수,지역연도_전체계획예산_백만원,계획예산비중_pct,예산누락주의
강원,2016,1-1. 고용여건,2743.0,2,0,966330.0,0.28385748139869404,False
강원,2017,1-1. 고용여건,7783.0,7,0,1189656.0,0.6542227332943304,False
강원,2018,1-1. 고용여건,0.0,0,0,1070709.0,0.0,False
강원,2019,1-1. 고용여건,61357.0,23,0,1610182.0,3.8105630295208868,False
강원,2020,1-1. 고용여건,20929.0,43,0,1479594.0,1.4145096560272616,False
강원,2021,1-1. 고용여건,46059.0,38,0,1968341.0,2.3399908857255936,False
강원,2022,1-1. 고용여건,50241.100000000006,43,0,1320745.8,3.8039946823983843,False
강원,2023,1-1. 고용여건,31036.0,42,0,2579093.0,1.2033687811955598,False
강원,2024,1-1. 고용여건,20222.0,30,0,2540007.0,0.7961395381981231,False
강원,2016,1-2. 주거안정성,0.0,0,0,966330.0,0.0,False
강원,2017,1-2. 주거안정성,15785.0,4,0,1189656.0,1.3268541494347947,False
강원,2018,1-2. 주거안정성,46690.0,1,0,1070709.0,4.360661953901573,False
강원,2019,1-2. 주거안정성,89476.0,3,0,1610182.0,5.55688735807505,False
강원,2020,1-2. 주거안정성,77441.0,4,0,1479594.0,5.233935795900767,False
강원,2021,1-2. 주거안정성,83873.0,3,0,1968341.0,4.261101099860238,False
강원,2022,1-2. 주거안정성,75602.0,3,0,1320745.8,5.724190075031849,False
강원,2023,1-2. 주거안정성,87261.0,4,0,2579093.0,3.3833987374631316,False
강원,2024,1-2. 주거안정성,24651.0,4,0,2540007.0,0.9705091363921438,False
강원,2016,1-3. 경제적 여건,5129.0,23,1,966330.0,0.5307710616456076,True
강원,2017,1-3. 경제적 여건,6634.0,26,0,1189656.0,0.5576401917865332,False
강원,2018,1-3. 경제적 여건,44018.0,7,0,1070709.0,4.11110768658898,False
강원,2019,1-3. 경제적 여건,100762.0,40,0,1610182.0,6.2578019130756655,False
강원,2020,1-3. 경제적 여건,67066.0,46,0,1479594.0,4.532729924560385,False
강원,2021,1-3. 경제적 여건,198710.0,44,0,1968341.0,10.09530360847028,False
강원,2022,1-3. 경제적 여건,232578.6,51,0,1320745.8,17.609641461665067,False
강원,2023,1-3. 경제적 여건,450919.0,51,0,2579093.0,17.483626996002084,False
강원,2024,1-3. 경제적 여건,477130.0,51,0,2540007.0,18.784593900725472,False
강원,2016,2-1. 돌봄 여건,408734.0,51,0,966330.0,42.29755880496311,False
강원,2017,2-1. 돌봄 여건,499768.0,67,0,1189656.0,42.00945483400243,False
강원,2018,2-1. 돌봄 여건,366170.0,31,0,1070709.0,34.198834603986704,False
강원,2019,2-1. 돌봄 여건,479244.0,115,0,1610182.0,29.76334352265769,False
강원,2020,2-1. 돌봄 여건,257993.0,110,0,1479594.0,17.436742782141586,False
강원,2021,2-1. 돌봄 여건,443846.0,118,0,1968341.0,22.549243245961957,False
강원,2022,2-1. 돌봄 여건,436128.4,135,0,1320745.8,33.02137322715696,False
강원,2023,2-1. 돌봄 여건,531831.0,146,0,2579093.0,20.62085392035107,False
강원,2024,2-1. 돌봄 여건,458138.0,136,0,2540007.0,18.03687942592284,False
강원,2016,2-2. 여가 인프라,3382.0,13,0,966330.0,0.3499839599308725,False
강원,2017,2-2. 여가 인프라,5189.0,13,0,1189656.0,0.43617650816706677,False
강원,2018,2-2. 여가 인프라,0.0,0,0,1070709.0,0.0,False
강원,2019,2-2. 여가 인프라,2155.0,26,0,1610182.0,0.1338358024123981,False
강원,2020,2-2. 여가 인프라,986.0,30,0,1479594.0,0.06663990256786659,False
강원,2021,2-2. 여가 인프라,1142.0,18,0,1968341.0,0.05801840229919511,False
강원,2022,2-2. 여가 인프라,1352.0,23,0,1320745.8,0.10236640540518847,False
강원,2023,2-2. 여가 인프라,19811.0,30,0,2579093.0,0.7681382563560135,False
강원,2024,2-2. 여가 인프라,19210.0,30,0,2540007.0,0.7562971283150007,False
강원,2016,2-3. 가사수행 격차,0.0,0,0,966330.0,0.0,False
강원,2017,2-3. 가사수행 격차,0.0,0,0,1189656.0,0.0,False
강원,2018,2-3. 가사수행 격차,0.0,0,0,1070709.0,0.0,False
강원,2019,2-3. 가사수행 격차,0.0,0,0,1610182.0,0.0,False
강원,2020,2-3. 가사수행 격차,0.0,0,0,1479594.0,0.0,False
강원,2021,2-3. 가사수행 격차,0.0,0,0,1968341.0,0.0,False
강원,2022,2-3. 가사수행 격차,0.0,0,0,1320745.8,0.0,False
강원,2023,2-3. 가사수행 격차,0.0,0,0,2579093.0,0.0,False
강원,2024,2-3. 가사수행 격차,3.0,1,0,2540007.0,0.00011810991072071849,False
강원,2016,3-1. 의료서비스 여건,6394.0,28,0,966330.0,0.6616787225895916,False
강원,2017,3-1. 의료서비스 여건,7353.0,30,0,1189656.0,0.6180778309023786,False
강원,2018,3-1. 의료서비스 여건,4051.0,8,0,1070709.0,0.37834743146830746,False
강원,2019,3-1. 의료서비스 여건,7667.0,34,0,1610182.0,0.47615735364076855,False
강원,2020,3-1. 의료서비스 여건,7746.0,39,0,1479594.0,0.5235219931954307,False
강원,2021,3-1. 의료서비스 여건,9154.0,33,0,1968341.0,0.46506169408654296,False
강원,2022,3-1. 의료서비스 여건,66331.1,41,0,1320745.8,5.022245764476405,False
강원,2023,3-1. 의료서비스 여건,12828.0,43,0,2579093.0,0.4973841579190824,False
강원,2024,3-1. 의료서비스 여건,13078.0,41,0,2540007.0,0.5148804708018522,False
강원,2016,3-2. 산후조리 여건,1501.0,3,0,966330.0,0.1553299597446007,False
강원,2017,3-2. 산후조리 여건,3155.0,4,0,1189656.0,0.26520271406188006,False
강원,2018,3-2. 산후조리 여건,0.0,0,0,1070709.0,0.0,False
강원,2019,3-2. 산후조리 여건,6772.0,8,0,1610182.0,0.42057357491264963,False
강원,2020,3-2. 산후조리 여건,3096.0,4,0,1479594.0,0.20924659061877784,False
강원,2021,3-2. 산후조리 여건,3068.0,4,0,1968341.0,0.15586730144827549,False
강원,2022,3-2. 산후조리 여건,4938.5,9,0,1320745.8,0.37391752447745813,False
강원,2023,3-2. 산후조리 여건,11857.0,12,0,2579093.0,0.45973526352093547,False
강원,2024,3-2. 산후조리 여건,9086.0,13,0,2540007.0,0.35771554960281604,False
강원,2016,3-3. 아동안전 수준,2479.0,4,0,966330.0,0.2565376217234278,False
강원,2017,3-3. 아동안전 수준,4045.0,5,0,1189656.0,0.3400142562219667,False
강원,2018,3-3. 아동안전 수준,1616.0,1,0,1070709.0,0.1509280299315687,False
강원,2019,3-3. 아동안전 수준,66.0,4,0,1610182.0,0.0040989155263193855,False
강원,2020,3-3. 아동안전 수준,72.0,5,0,1479594.0,0.0048661997818320426,False
강원,2021,3-3. 아동안전 수준,735.0,6,0,1968341.0,0.03734109079676743,False
강원,2022,3-3. 아동안전 수준,1889.0,5,0,1320745.8,0.14302525133905403,False
강원,2023,3-3. 아동안전 수준,1837.0,5,0,2579093.0,0.07122659012296183,False
강원,2024,3-3. 아동안전 수준,15.0,4,0,2540007.0,0.0005905495536035924,False
강원,2016,4-1. 일·가정 양립 여건,29.0,6,0,966330.0,0.0030010451916012127,False
강원,2017,4-1. 일·가정 양립 여건,113.0,3,0,1189656.0,0.009498544116954817,False
강원,2018,4-1. 일·가정 양립 여건,120.0,1,0,1070709.0,0.011207526975116488,False
강원,2019,4-1. 일·가정 양립 여건,296.0,8,0,1610182.0,0.018383015087735422,False
강원,2020,4-1. 일·가정 양립 여건,273.0,12,0,1479594.0,0.018451007506113164,False
강원,2021,4-1. 일·가정 양립 여건,292.0,4,0,1968341.0,0.014834827908375632,False
강원,2022,4-1. 일·가정 양립 여건,1429.2,8,0,1320745.8,0.10821158772566226,False
강원,2023,4-1. 일·가정 양립 여건,179.0,6,0,2579093.0,0.006940424405013701,False
강원,2024,4-1. 일·가정 양립 여건,310.0,8,0,2540007.0,0.012204690774474244,False
강원,2016,4-2. 사회적 가치관,558.0,6,0,966330.0,0.057744248859085405,False
강원,2017,4-2. 사회적 가치관,291.0,8,0,1189656.0,0.02446085254897214,False
강원,2018,4-2. 사회적 가치관,34.0,1,0,1070709.0,0.003175465976283005,False
강원,2019,4-2. 사회적 가치관,962.0,16,0,1610182.0,0.05974479903514012,False
강원,2020,4-2. 사회적 가치관,1042.0,16,0,1479594.0,0.07042472462040263,False
강원,2021,4-2. 사회적 가치관,500.0,12,0,1968341.0,0.025402102582834988,False
강원,2022,4-2. 사회적 가치관,1167.4,14,0,1320745.8,0.0883894538979416,False
강원,2023,4-2. 사회적 가치관,725.0,11,0,2579093.0,0.028110657506340404,False
강원,2024,4-2. 사회적 가치관,10647.0,13,0,2540007.0,0.41917207314782995,False
강원,2016,지표체계 외,535381.0,115,0,966330.0,55.40353709395342,False
강원,2017,지표체계 외,639540.0,109,0,1189656.0,53.758397385462686,False
강원,2018,지표체계 외,608010.0,27,0,1070709.0,56.785737301171466,False
강원,2019,지표체계 외,861425.0,151,0,1610182.0,53.49861071605571,False
강원,2020,지표체계 외,1042950.0,161,0,1479594.0,70.48893142307958,False
강원,2021,지표체계 외,1180962.0,157,0,1968341.0,59.99783574085994,False
강원,2022,지표체계 외,449088.5,189,0,1320745.8,34.00264456642603,False
강원,2023,지표체계 외,1430809.0,187,0,2579093.0,55.47721621515781,False
강원,2024,지표체계 외,1507517.0,165,0,2540007.0,59.350899426655126,False
경기,2016,1-1. 고용여건,20498.0,8,0,4814583.0,0.4257481904455692,False
경기,2017,1-1. 고용여건,18981.0,13,3,5514545.0,0.34419884142753393,True
경기,2018,1-1. 고용여건,36204.0,60,1,7061650.0,0.5126847124963713,True
경기,2019,1-1. 고용여건,18297.0,56,0,8641670.0,0.2117299086866312,False
경기,2020,1-1. 고용여건,48120.0,63,1,10166623.0,0.47331350833015057,True
경기,2021,1-1. 고용여건,74362.0,90,0,10065813.95,0.7387579421731713,False
경기,2022,1-1. 고용여건,77981.3,105,0,9215575.700000001,0.846190216852106,False
경기,2023,1-1. 고용여건,101510.0,103,0,12285412.0,0.8262645159966959,False
경기,2024,1-1. 고용여건,96881.0,115,0,13821287.0,0.7009549834252049,False
경기,2016,1-2. 주거안정성,0.0,0,0,4814583.0,0.0,False
경기,2017,1-2. 주거안정성,985.0,2,0,5514545.0,0.01786185442316637,False
경기,2018,1-2. 주거안정성,10010.0,7,2,7061650.0,0.14175157364072136,True
경기,2019,1-2. 주거안정성,19566.0,10,0,8641670.0,0.22641457033189186,False
경기,2020,1-2. 주거안정성,14262.0,12,0,10166623.0,0.14028256973825035,False
경기,2021,1-2. 주거안정성,6979.0,24,0,10065813.95,0.06933368761499908,False
경기,2022,1-2. 주거안정성,11881.0,34,0,9215575.700000001,0.12892303624612406,False
경기,2023,1-2. 주거안정성,10014.0,41,0,12285412.0,0.08151130788287768,False
경기,2024,1-2. 주거안정성,33635.0,44,0,13821287.0,0.2433564978427841,False
경기,2016,1-3. 경제적 여건,1140.0,4,0,4814583.0,0.023678063084591125,False
경기,2017,1-3. 경제적 여건,40411.0,5,0,5514545.0,0.7328075117711434,False
경기,2018,1-3. 경제적 여건,223650.0,85,11,7061650.0,3.167106837637096,True
경기,2019,1-3. 경제적 여건,721198.0,92,0,8641670.0,8.345585980487567,False
경기,2020,1-3. 경제적 여건,1069035.0,107,3,10166623.0,10.51514352405907,True
경기,2021,1-3. 경제적 여건,393958.0,113,0,10065813.95,3.9138215941295047,False
경기,2022,1-3. 경제적 여건,1685309.6,134,0,9215575.700000001,18.28762146677391,False
경기,2023,1-3. 경제적 여건,2177906.0,141,0,12285412.0,17.727578041338784,False
경기,2024,1-3. 경제적 여건,2789903.0,147,3,13821287.0,20.185551461307476,True
경기,2016,2-1. 돌봄 여건,2354075.0,37,0,4814583.0,48.89468101391128,False
경기,2017,2-1. 돌봄 여건,2902669.0,32,0,5514545.0,52.63660011841412,False
경기,2018,2-1. 돌봄 여건,3826541.0,248,12,7061650.0,54.18763320187209,True
경기,2019,2-1. 돌봄 여건,4015632.0,263,0,8641670.0,46.468240513697005,False
경기,2020,2-1. 돌봄 여건,4409976.0,252,0,10166623.0,43.37699942252211,False
경기,2021,2-1. 돌봄 여건,4636276.75,298,0,10065813.95,46.059630875653134,False
경기,2022,2-1. 돌봄 여건,2008651.7,314,0,9215575.700000001,21.796269331280083,False
경기,2023,2-1. 돌봄 여건,2805795.0,297,0,12285412.0,22.838428210628997,False
경기,2024,2-1. 돌봄 여건,3666436.0,318,2,13821287.0,26.52745724764995,True
경기,2016,2-2. 여가 인프라,685.0,5,0,4814583.0,0.014227608081530634,False
경기,2017,2-2. 여가 인프라,1451.0,7,1,5514545.0,0.026312234282248124,True
경기,2018,2-2. 여가 인프라,17079.0,98,4,7061650.0,0.241855656964024,True
경기,2019,2-2. 여가 인프라,26855.0,113,0,8641670.0,0.31076169305238455,False
경기,2020,2-2. 여가 인프라,26551.0,88,1,10166623.0,0.2611584987463389,True
경기,2021,2-2. 여가 인프라,46546.7,99,0,10065813.95,0.4624236075811833,False
경기,2022,2-2. 여가 인프라,57068.1,120,0,9215575.700000001,0.619257025906694,False
경기,2023,2-2. 여가 인프라,64189.0,128,0,12285412.0,0.5224814601252282,False
경기,2024,2-2. 여가 인프라,56919.0,127,6,13821287.0,0.4118212725052305,True
경기,2016,2-3. 가사수행 격차,0.0,0,0,4814583.0,0.0,False
경기,2017,2-3. 가사수행 격차,0.0,0,0,5514545.0,0.0,False
경기,2018,2-3. 가사수행 격차,22.0,4,1,7061650.0,0.0003115419200894975,True
경기,2019,2-3. 가사수행 격차,41.0,6,0,8641670.0,0.00047444533290440385,False
경기,2020,2-3. 가사수행 격차,599.0,7,0,10166623.0,0.005891828584575232,False
경기,2021,2-3. 가사수행 격차,458.0,6,0,10065813.95,0.004550054295410458,False
경기,2022,2-3. 가사수행 격차,514.4,5,0,9215575.700000001,0.005581854207979648,False
경기,2023,2-3. 가사수행 격차,493.0,3,0,12285412.0,0.004012889433419083,False
경기,2024,2-3. 가사수행 격차,633.0,4,0,13821287.0,0.0045798918725875526,False
경기,2016,3-1. 의료서비스 여건,205501.0,5,0,4814583.0,4.268303194689966,False
경기,2017,3-1. 의료서비스 여건,67242.0,4,0,5514545.0,1.219357172713252,False
경기,2018,3-1. 의료서비스 여건,54386.0,75,7,7061650.0,0.7701599484539732,True
경기,2019,3-1. 의료서비스 여건,20448.0,77,0,8641670.0,0.2366209309080305,False
경기,2020,3-1. 의료서비스 여건,174787.0,80,2,10166623.0,1.719223777649668,True
경기,2021,3-1. 의료서비스 여건,37987.0,73,0,10065813.95,0.3773862718771988,False
경기,2022,3-1. 의료서비스 여건,36648.0,79,0,9215575.700000001,0.39767455873646607,False
경기,2023,3-1. 의료서비스 여건,43199.0,81,0,12285412.0,0.35162841913645226,False
경기,2024,3-1. 의료서비스 여건,110197.0,79,0,13821287.0,0.7972991227227971,False
경기,2016,3-2. 산후조리 여건,13363.0,2,0,4814583.0,0.2775525938591151,False
경기,2017,3-2. 산후조리 여건,13790.0,2,0,5514545.0,0.2500659619243292,False
경기,2018,3-2. 산후조리 여건,2917.0,10,0,7061650.0,0.04130762640459383,False
경기,2019,3-2. 산후조리 여건,85544.0,19,0,8641670.0,0.989901257511569,False
경기,2020,3-2. 산후조리 여건,92142.0,16,0,10166623.0,0.9063186468112371,False
경기,2021,3-2. 산후조리 여건,88300.0,16,0,10065813.95,0.877226625075859,False
경기,2022,3-2. 산후조리 여건,85843.5,18,0,9215575.700000001,0.9315044745386877,False
경기,2023,3-2. 산후조리 여건,88039.0,22,0,12285412.0,0.7166141436689303,False
경기,2024,3-2. 산후조리 여건,105316.0,14,0,13821287.0,0.7619840323118968,False
경기,2016,3-3. 아동안전 수준,2696.0,5,0,4814583.0,0.05599654217198042,False
경기,2017,3-3. 아동안전 수준,1260.0,5,0,5514545.0,0.02284866657176612,False
경기,2018,3-3. 아동안전 수준,2591.0,26,2,7061650.0,0.036691141588722186,True
경기,2019,3-3. 아동안전 수준,4345.0,24,0,8641670.0,0.0502796334504789,False
경기,2020,3-3. 아동안전 수준,2731.0,20,0,10166623.0,0.02686241045822197,False
경기,2021,3-3. 아동안전 수준,4866.0,25,0,10065813.95,0.04834184323464473,False
경기,2022,3-3. 아동안전 수준,6120.5,36,0,9215575.700000001,0.06641473304809378,False
경기,2023,3-3. 아동안전 수준,6785.0,33,0,12285412.0,0.05522810305425654,False
경기,2024,3-3. 아동안전 수준,8022.0,23,0,13821287.0,0.058040904584356,False
경기,2016,4-1. 일·가정 양립 여건,836.0,5,0,4814583.0,0.01736391292870016,False
경기,2017,4-1. 일·가정 양립 여건,916.0,5,0,5514545.0,0.0166106179204268,False
경기,2018,4-1. 일·가정 양립 여건,7536.0,36,12,7061650.0,0.10671726862702059,True
경기,2019,4-1. 일·가정 양립 여건,2682.0,36,0,8641670.0,0.031035667874380758,False
경기,2020,4-1. 일·가정 양립 여건,2595.0,31,0,10166623.0,0.02552469979461223,False
경기,2021,4-1. 일·가정 양립 여건,7095.0,32,0,10065813.95,0.07048610311339999,False
경기,2022,4-1. 일·가정 양립 여건,2889.0,30,0,9215575.700000001,0.031349099546759726,False
경기,2023,4-1. 일·가정 양립 여건,6328.0,31,0,12285412.0,0.051508244086563806,False
경기,2024,4-1. 일·가정 양립 여건,6412.0,29,0,13821287.0,0.04639220645660567,False
경기,2016,4-2. 사회적 가치관,463.0,8,0,4814583.0,0.00961661684926815,False
경기,2017,4-2. 사회적 가치관,178.0,5,0,5514545.0,0.003227827499820928,False
경기,2018,4-2. 사회적 가치관,1385.0,34,2,7061650.0,0.01961297996927064,True
경기,2019,4-2. 사회적 가치관,1222.0,60,0,8641670.0,0.014140785288028817,False
경기,2020,4-2. 사회적 가치관,41053.0,72,0,10166623.0,0.4038017343615476,False
경기,2021,4-2. 사회적 가치관,1697.0,74,0,10065813.95,0.016859043972295953,False
경기,2022,4-2. 사회적 가치관,3434.2,80,0,9215575.700000001,0.03726517053080036,False
경기,2023,4-2. 사회적 가치관,1919.0,74,0,12285412.0,0.015620151770245883,False
경기,2024,4-2. 사회적 가치관,3064.0,60,2,13821287.0,0.02216870252386771,True
경기,2016,지표체계 외,2215326.0,47,2,4814583.0,46.012832263978005,True
경기,2017,지표체계 외,2466662.0,43,1,5514545.0,44.73010919305219,True
경기,2018,지표체계 외,2879329.0,260,10,7061650.0,40.77416751042603,True
경기,2019,지표체계 외,3725840.0,267,0,8641670.0,43.114814613379124,False
경기,2020,지표체계 외,4284772.0,262,0,10166623.0,42.145479378944216,False
경기,2021,지표체계 외,4767288.5,299,0,10065813.95,47.361182351279204,False
경기,2022,지표체계 외,5239234.4,355,0,9215575.700000001,56.85194903233229,False
경기,2023,지표체계 외,6979235.0,349,0,12285412.0,56.80912451287755,False
경기,2024,지표체계 외,6943869.0,355,0,13821287.0,50.24039367679725,False
경남,2016,1-1. 고용여건,7543.0,17,0,1481184.0,0.5092547583554777,False
경남,2017,1-1. 고용여건,5779.0,10,0,1707499.35,0.3384481522643039,False
경남,2018,1-1. 고용여건,121092.0,7,0,1999188.0,6.057059166021405,False
경남,2019,1-1. 고용여건,56873.0,51,0,2831100.0,2.0088658118752427,False
경남,2020,1-1. 고용여건,45354.0,46,0,1717208.36,2.6411471698169464,False
경남,2021,1-1. 고용여건,90949.0,53,0,3255588.142,2.793627327323027,False
경남,2022,1-1. 고용여건,35399.0,57,0,3325544.7,1.0644572000490626,False
경남,2023,1-1. 고용여건,100776.0,55,0,3893879.0,2.5880619300188834,False
경남,2024,1-1. 고용여건,86037.0,62,0,4041141.0,2.1290274207210294,False
경남,2016,1-2. 주거안정성,0.0,0,0,1481184.0,0.0,False
경남,2017,1-2. 주거안정성,0.0,0,0,1707499.35,0.0,False
경남,2018,1-2. 주거안정성,0.0,0,0,1999188.0,0.0,False
경남,2019,1-2. 주거안정성,7141.0,7,0,2831100.0,0.25223411394864187,False
경남,2020,1-2. 주거안정성,113933.0,13,0,1717208.36,6.634780184741238,False
경남,2021,1-2. 주거안정성,8080.0,20,0,3255588.142,0.24818864203861568,False
경남,2022,1-2. 주거안정성,4912.0,28,0,3325544.7,0.14770512632111063,False
경남,2023,1-2. 주거안정성,5696.0,28,0,3893879.0,0.1462808679982095,False
경남,2024,1-2. 주거안정성,4804.0,27,0,4041141.0,0.11887731707455888,False
경남,2016,1-3. 경제적 여건,21322.0,32,0,1481184.0,1.4395240564305312,False
경남,2017,1-3. 경제적 여건,24201.5,34,0,1707499.35,1.4173651076353264,False
경남,2018,1-3. 경제적 여건,12798.0,4,0,1999188.0,0.6401599049213981,False
경남,2019,1-3. 경제적 여건,221663.0,47,0,2831100.0,7.829571544629296,False
경남,2020,1-3. 경제적 여건,277691.0,66,2,1717208.36,16.171071983367234,True
경남,2021,1-3. 경제적 여건,260939.2,58,0,3255588.142,8.015117042406281,False
경남,2022,1-3. 경제적 여건,317881.9,65,0,3325544.7,9.558791977747285,False
경남,2023,1-3. 경제적 여건,466116.0,66,0,3893879.0,11.970479822305727,False
경남,2024,1-3. 경제적 여건,475572.0,69,0,4041141.0,11.768260498705688,False
경남,2016,2-1. 돌봄 여건,400961.0,59,0,1481184.0,27.07030321688595,False
경남,2017,2-1. 돌봄 여건,714179.7000000001,63,0,1707499.35,41.82605984593786,False
경남,2018,2-1. 돌봄 여건,710429.0,23,0,1999188.0,35.535877566291916,False
경남,2019,2-1. 돌봄 여건,1185292.0,147,0,2831100.0,41.866836212073046,False
경남,2020,2-1. 돌봄 여건,1161466.0,159,1,1717208.36,67.63687081048218,True
경남,2021,2-1. 돌봄 여건,1447812.5,192,0,3255588.142,44.47161117593234,False
경남,2022,2-1. 돌봄 여건,1051717.4,178,0,3325544.7,31.625417634590804,False
경남,2023,2-1. 돌봄 여건,1215179.0,189,0,3893879.0,31.20741553602462,False
경남,2024,2-1. 돌봄 여건,1203237.0,180,0,4041141.0,29.774684921906957,False
경남,2016,2-2. 여가 인프라,10751.0,28,0,1481184.0,0.7258382483202627,False
경남,2017,2-2. 여가 인프라,18974.05,27,0,1707499.35,1.1112185782091217,False
경남,2018,2-2. 여가 인프라,83002.0,6,0,1999188.0,4.151785624963735,False
경남,2019,2-2. 여가 인프라,13336.0,41,0,2831100.0,0.4710536540567271,False
경남,2020,2-2. 여가 인프라,8141.0,46,1,1717208.36,0.47408341291792916,True
경남,2021,2-2. 여가 인프라,13100.5,46,0,3255588.142,0.4024004090379808,False
경남,2022,2-2. 여가 인프라,17582.6,53,0,3325544.7,0.5287133864115553,False
경남,2023,2-2. 여가 인프라,14593.0,54,0,3893879.0,0.37476768024892404,False
경남,2024,2-2. 여가 인프라,20079.0,56,0,4041141.0,0.49686462313490176,False
경남,2016,2-3. 가사수행 격차,0.0,0,0,1481184.0,0.0,False
경남,2017,2-3. 가사수행 격차,0.0,0,0,1707499.35,0.0,False
경남,2018,2-3. 가사수행 격차,0.0,0,0,1999188.0,0.0,False
경남,2019,2-3. 가사수행 격차,0.0,0,0,2831100.0,0.0,False
경남,2020,2-3. 가사수행 격차,52.0,2,0,1717208.36,0.003028170675805468,False
경남,2021,2-3. 가사수행 격차,0.0,0,0,3255588.142,0.0,False
경남,2022,2-3. 가사수행 격차,0.0,0,0,3325544.7,0.0,False
경남,2023,2-3. 가사수행 격차,0.0,0,0,3893879.0,0.0,False
경남,2024,2-3. 가사수행 격차,3.0,1,0,4041141.0,7.423645945538648e-05,False
경남,2016,3-1. 의료서비스 여건,40071.0,53,0,1481184.0,2.705335731414868,False
경남,2017,3-1. 의료서비스 여건,49611.0,52,1,1707499.35,2.9054769479121614,True
경남,2018,3-1. 의료서비스 여건,6256.0,11,0,1999188.0,0.312927048381643,False
경남,2019,3-1. 의료서비스 여건,11535.0,51,0,2831100.0,0.407438804704885,False
경남,2020,3-1. 의료서비스 여건,12750.0,55,0,1717208.36,0.7424841560869176,False
경남,2021,3-1. 의료서비스 여건,14424.7,54,0,3255588.142,0.44307508722950745,False
경남,2022,3-1. 의료서비스 여건,14985.2,56,0,3325544.7,0.4506088882221309,False
경남,2023,3-1. 의료서비스 여건,17587.0,56,0,3893879.0,0.4516575887437694,False
경남,2024,3-1. 의료서비스 여건,20837.0,56,0,4041141.0,0.5156217018906294,False
경남,2016,3-2. 산후조리 여건,3609.0,4,0,1481184.0,0.24365642621038303,False
경남,2017,3-2. 산후조리 여건,4941.0,5,0,1707499.35,0.28937053475305863,False
경남,2018,3-2. 산후조리 여건,4406.0,1,0,1999188.0,0.22038947812812,False
경남,2019,3-2. 산후조리 여건,8946.0,12,0,2831100.0,0.3159902511391332,False
경남,2020,3-2. 산후조리 여건,10676.0,14,0,1717208.36,0.6217067333634457,False
경남,2021,3-2. 산후조리 여건,14105.0,14,0,3255588.142,0.43325504900429146,False
경남,2022,3-2. 산후조리 여건,15165.0,18,0,3325544.7,0.4560155213069305,False
경남,2023,3-2. 산후조리 여건,19947.0,21,0,3893879.0,0.512265532647522,False
경남,2024,3-2. 산후조리 여건,19537.0,19,0,4041141.0,0.4834525694599619,False
경남,2016,3-3. 아동안전 수준,48.0,2,0,1481184.0,0.003240650722665111,False
경남,2017,3-3. 아동안전 수준,98.0,3,0,1707499.35,0.005739387250718426,False
경남,2018,3-3. 아동안전 수준,46.0,1,0,1999188.0,0.0023009341792767867,False
경남,2019,3-3. 아동안전 수준,797.0,7,0,2831100.0,0.028151601850870688,False
경남,2020,3-3. 아동안전 수준,1188.0,8,0,1717208.36,0.06918205313186339,False
경남,2021,3-3. 아동안전 수준,837.0,9,0,3255588.142,0.025709640270584325,False
경남,2022,3-3. 아동안전 수준,3062.0,7,0,3325544.7,0.09207514185570863,False
경남,2023,3-3. 아동안전 수준,930.0,8,0,3893879.0,0.023883638911224515,False
경남,2024,3-3. 아동안전 수준,1103.0,11,0,4041141.0,0.0272942715930971,False
경남,2016,4-1. 일·가정 양립 여건,1959.0,12,0,1481184.0,0.13225905761876985,False
경남,2017,4-1. 일·가정 양립 여건,2134.0,12,1,1707499.35,0.12497808564319512,True
경남,2018,4-1. 일·가정 양립 여건,0.0,0,0,1999188.0,0.0,False
경남,2019,4-1. 일·가정 양립 여건,3068.0,15,0,2831100.0,0.10836777224400411,False
경남,2020,4-1. 일·가정 양립 여건,2157.0,12,0,1717208.36,0.12561084899446912,False
경남,2021,4-1. 일·가정 양립 여건,3020.0,13,0,3255588.142,0.09276357660354201,False
경남,2022,4-1. 일·가정 양립 여건,3553.0,14,0,3325544.7,0.10683964043544504,False
경남,2023,4-1. 일·가정 양립 여건,2409.0,14,0,3893879.0,0.06186632917972027,False
경남,2024,4-1. 일·가정 양립 여건,1958.0,12,0,4041141.0,0.048451662537882245,False
경남,2016,4-2. 사회적 가치관,25397.0,13,0,1481184.0,1.714641800073455,False
경남,2017,4-2. 사회적 가치관,273.5,15,1,1707499.35,0.016017575643586628,True
경남,2018,4-2. 사회적 가치관,3.0,1,0,1999188.0,0.0001500609247354426,False
경남,2019,4-2. 사회적 가치관,1118.0,31,0,2831100.0,0.03948995090247607,False
경남,2020,4-2. 사회적 가치관,1084.0,36,0,1717208.36,0.06312571178025246,False
경남,2021,4-2. 사회적 가치관,467.5,29,0,3255588.142,0.014359924523892677,False
경남,2022,4-2. 사회적 가치관,489.0,26,0,3325544.7,0.014704358055990045,False
경남,2023,4-2. 사회적 가치관,600.0,28,0,3893879.0,0.015408799297564202,False
경남,2024,4-2. 사회적 가치관,499.0,24,0,4041141.0,0.012347997756079285,False
경남,2016,지표체계 외,969523.0,99,1,1481184.0,65.45594605396764,True
경남,2017,지표체계 외,887307.6,105,0,1707499.35,51.96532578475066,False
경남,2018,지표체계 외,1061156.0,19,0,1999188.0,53.07935021618777,False
경남,2019,지표체계 외,1321331.0,174,0,2831100.0,46.672000282575674,False
