지역,연도,당해계획예산_백만원,분모대안,예산단계,행정범위,회계범위,금액기준,분모금액_원,분모금액_백만원,출처,계획예산_총세출비율_pct,100pct_초과
충남,2020,1425058.0,광역본청_3개회계_순계,당초예산,광역본청,일반+기타특별+공기업특별,순계,2107005225000,2107005.225,행정안전부 지방재정365 기능별 회계별 세출예산,67.63428885184658,False
충남,2021,1253034.0,광역본청_3개회계_순계,당초예산,광역본청,일반+기타특별+공기업특별,순계,2270833471000,2270833.471,행정안전부 지방재정365 기능별 회계별 세출예산,55.17947555389014,False
충남,2022,1666990.0,광역본청_3개회계_순계,당초예산,광역본청,일반+기타특별+공기업특별,순계,2519271177000,2519271.177,행정안전부 지방재정365 기능별 회계별 세출예산,66.1695340787047,False
충남,2023,1693900.0,광역본청_3개회계_순계,당초예산,광역본청,일반+기타특별+공기업특별,순계,2668998442000,2668998.442,행정안전부 지방재정365 기능별 회계별 세출예산,63.46575454464054,False
충남,2024,1060854.0,광역본청_3개회계_순계,당초예산,광역본청,일반+기타특별+공기업특별,순계,2970639179000,2970639.179,행정안전부 지방재정365 기능별 회계별 세출예산,35.71130440544156,False
충북,2016,1198606.0,광역본청_3개회계_순계,당초예산,광역본청,일반+기타특별+공기업특별,순계,1500223877000,1500223.877,행정안전부 지방재정365 기능별 회계별 세출예산,79.89514221016493,False
충북,2017,1184144.7,광역본청_3개회계_순계,당초예산,광역본청,일반+기타특별+공기업특별,순계,1354099582000,1354099.582,행정안전부 지방재정365 기능별 회계별 세출예산,87.44886386059014,False
충북,2018,1087783.0,광역본청_3개회계_순계,당초예산,광역본청,일반+기타특별+공기업특별,순계,1432447733000,1432447.733,행정안전부 지방재정365 기능별 회계별 세출예산,75.93875678254852,False
충북,2019,1216343.0,광역본청_3개회계_순계,당초예산,광역본청,일반+기타특별+공기업특별,순계,1537805955000,1537805.955,행정안전부 지방재정365 기능별 회계별 세출예산,79.0960001192088,False
충북,2020,1730007.0,광역본청_3개회계_순계,당초예산,광역본청,일반+기타특별+공기업특별,순계,1673888173000,1673888.173,행정안전부 지방재정365 기능별 회계별 세출예산,103.3526031132308,True
충북,2021,1856518.64,광역본청_3개회계_순계,당초예산,광역본청,일반+기타특별+공기업특별,순계,1731662743000,1731662.743,행정안전부 지방재정365 기능별 회계별 세출예산,107.21017400788415,True
충북,2022,1864639.7,광역본청_3개회계_순계,당초예산,광역본청,일반+기타특별+공기업특별,순계,1925157519000,1925157.519,행정안전부 지방재정365 기능별 회계별 세출예산,96.85647442337937,False
충북,2023,1875132.0,광역본청_3개회계_순계,당초예산,광역본청,일반+기타특별+공기업특별,순계,2015300646000,2015300.646,행정안전부 지방재정365 기능별 회계별 세출예산,93.04477739943125,False
충북,2024,2209471.0,광역본청_3개회계_순계,당초예산,광역본청,일반+기타특별+공기업특별,순계,2184196899000,2184196.899,행정안전부 지방재정365 기능별 회계별 세출예산,101.1571347350402,True
강원,2016,966330.0,지역통합_3개회계_순계,당초예산,광역본청+기초,일반+기타특별+공기업특별,순계,9415973114000,9415973.114,행정안전부 지방재정365 기능별 회계별 세출예산,10.262667366405566,False
강원,2017,1189656.0,지역통합_3개회계_순계,당초예산,광역본청+기초,일반+기타특별+공기업특별,순계,9521900642000,9521900.642,행정안전부 지방재정365 기능별 회계별 세출예산,12.493892183169454,False
강원,2018,1070709.0,지역통합_3개회계_순계,당초예산,광역본청+기초,일반+기타특별+공기업특별,순계,10154992436000,10154992.436,행정안전부 지방재정365 기능별 회계별 세출예산,10.543671073592122,False
강원,2019,1610182.0,지역통합_3개회계_순계,당초예산,광역본청+기초,일반+기타특별+공기업특별,순계,11146370678000,11146370.678,행정안전부 지방재정365 기능별 회계별 세출예산,14.445796273203754,False
강원,2020,1479594.0,지역통합_3개회계_순계,당초예산,광역본청+기초,일반+기타특별+공기업특별,순계,12186115761000,12186115.761,행정안전부 지방재정365 기능별 회계별 세출예산,12.141637491539663,False
강원,2021,1968341.0,지역통합_3개회계_순계,당초예산,광역본청+기초,일반+기타특별+공기업특별,순계,12917687435000,12917687.435,행정안전부 지방재정365 기능별 회계별 세출예산,15.23756484977994,False
강원,2022,1320745.8,지역통합_3개회계_순계,당초예산,광역본청+기초,일반+기타특별+공기업특별,순계,13816924422000,13816924.422,행정안전부 지방재정365 기능별 회계별 세출예산,9.558898635191508,False
강원,2023,2579093.0,지역통합_3개회계_순계,당초예산,광역본청+기초,일반+기타특별+공기업특별,순계,14912819337000,14912819.337,행정안전부 지방재정365 기능별 회계별 세출예산,17.294469554801395,False
강원,2024,2540007.0,지역통합_3개회계_순계,당초예산,광역본청+기초,일반+기타특별+공기업특별,순계,14634273729000,14634273.729,행정안전부 지방재정365 기능별 회계별 세출예산,17.35656341432644,False
경기,2016,4814583.0,지역통합_3개회계_순계,당초예산,광역본청+기초,일반+기타특별+공기업특별,순계,36249467525000,36249467.525,행정안전부 지방재정365 기능별 회계별 세출예산,13.281803371813805,False
경기,2017,5514545.0,지역통합_3개회계_순계,당초예산,광역본청+기초,일반+기타특별+공기업특별,순계,38770100561000,38770100.561,행정안전부 지방재정365 기능별 회계별 세출예산,14.223705691254374,False
경기,2018,7061650.0,지역통합_3개회계_순계,당초예산,광역본청+기초,일반+기타특별+공기업특별,순계,43263494672000,43263494.672,행정안전부 지방재정365 기능별 회계별 세출예산,16.32242160171651,False
경기,2019,8641670.0,지역통합_3개회계_순계,당초예산,광역본청+기초,일반+기타특별+공기업특별,순계,46970041034000,46970041.034,행정안전부 지방재정365 기능별 회계별 세출예산,18.39825942188254,False
경기,2020,10166623.0,지역통합_3개회계_순계,당초예산,광역본청+기초,일반+기타특별+공기업특별,순계,50838024122000,50838024.122,행정안전부 지방재정365 기능별 회계별 세출예산,19.998068720378186,False
경기,2021,10065813.95,지역통합_3개회계_순계,당초예산,광역본청+기초,일반+기타특별+공기업특별,순계,51454732035000,51454732.035,행정안전부 지방재정365 기능별 회계별 세출예산,19.562465009346734,False
경기,2022,9215575.7,지역통합_3개회계_순계,당초예산,광역본청+기초,일반+기타특별+공기업특별,순계,56853640643000,56853640.643,행정안전부 지방재정365 기능별 회계별 세출예산,16.209297409584007,False
경기,2023,12285412.0,지역통합_3개회계_순계,당초예산,광역본청+기초,일반+기타특별+공기업특별,순계,58197529785000,58197529.785,행정안전부 지방재정365 기능별 회계별 세출예산,21.10985130363124,False
경기,2024,13821287.0,지역통합_3개회계_순계,당초예산,광역본청+기초,일반+기타특별+공기업특별,순계,60548416965000,60548416.965,행정안전부 지방재정365 기능별 회계별 세출예산,22.82683461070401,False
경남,2016,1481184.0,지역통합_3개회계_순계,당초예산,광역본청+기초,일반+기타특별+공기업특별,순계,14026791169000,14026791.169,행정안전부 지방재정365 기능별 회계별 세출예산,10.559678134180112,False
경남,2017,1707499.35,지역통합_3개회계_순계,당초예산,광역본청+기초,일반+기타특별+공기업특별,순계,14218184687000,14218184.687,행정안전부 지방재정365 기능별 회계별 세출예산,12.009264105010567,False
경남,2018,1999188.0,지역통합_3개회계_순계,당초예산,광역본청+기초,일반+기타특별+공기업특별,순계,15365527269000,15365527.269,행정안전부 지방재정365 기능별 회계별 세출예산,13.01086493812268,False
경남,2019,2831100.0,지역통합_3개회계_순계,당초예산,광역본청+기초,일반+기타특별+공기업특별,순계,17016014614000,17016014.614,행정안전부 지방재정365 기능별 회계별 세출예산,16.637855950539088,False
경남,2020,1717208.36,지역통합_3개회계_순계,당초예산,광역본청+기초,일반+기타특별+공기업특별,순계,18952472124000,18952472.124,행정안전부 지방재정365 기능별 회계별 세출예산,9.060603539025683,False
경남,2021,3255588.1419999995,지역통합_3개회계_순계,당초예산,광역본청+기초,일반+기타특별+공기업특별,순계,19977703680000,19977703.68,행정안전부 지방재정365 기능별 회계별 세출예산,16.2961078717932,False
경남,2022,3325544.7,지역통합_3개회계_순계,당초예산,광역본청+기초,일반+기타특별+공기업특별,순계,21459177621000,21459177.621,행정안전부 지방재정365 기능별 회계별 세출예산,15.497074299555704,False
경남,2023,3893879.0,지역통합_3개회계_순계,당초예산,광역본청+기초,일반+기타특별+공기업특별,순계,23135534545000,23135534.545,행정안전부 지방재정365 기능별 회계별 세출예산,16.830728472800885,False
경남,2024,4041141.0,지역통합_3개회계_순계,당초예산,광역본청+기초,일반+기타특별+공기업특별,순계,23125498568000,23125498.568,행정안전부 지방재정365 기능별 회계별 세출예산,17.47482757233154,False
경북,2016,1659180.0,지역통합_3개회계_순계,당초예산,광역본청+기초,일반+기타특별+공기업특별,순계,15225641095000,15225641.095,행정안전부 지방재정365 기능별 회계별 세출예산,10.897275127185702,False
경북,2017,1817693.0,지역통합_3개회계_순계,당초예산,광역본청+기초,일반+기타특별+공기업특별,순계,15604746586000,15604746.586,행정안전부 지방재정365 기능별 회계별 세출예산,11.648333985960187,False
경북,2018,2487285.0,지역통합_3개회계_순계,당초예산,광역본청+기초,일반+기타특별+공기업특별,순계,16565209477000,16565209.477,행정안전부 지방재정365 기능별 회계별 세출예산,15.01511347292937,False
경북,2019,2232261.0,지역통합_3개회계_순계,당초예산,광역본청+기초,일반+기타특별+공기업특별,순계,17575618782000,17575618.782,행정안전부 지방재정365 기능별 회계별 세출예산,12.700895642355198,False
경북,2020,2646517.0,지역통합_3개회계_순계,당초예산,광역본청+기초,일반+기타특별+공기업특별,순계,19253998100000,19253998.1,행정안전부 지방재정365 기능별 회계별 세출예산,13.74528545320673,False
경북,2021,3199705.6,지역통합_3개회계_순계,당초예산,광역본청+기초,일반+기타특별+공기업특별,순계,20110469353000,20110469.353,행정안전부 지방재정365 기능별 회계별 세출예산,15.910646061190414,False
경북,2022,3356569.7,지역통합_3개회계_순계,당초예산,광역본청+기초,일반+기타특별+공기업특별,순계,21998328107000,21998328.107,행정안전부 지방재정365 기능별 회계별 세출예산,15.258294556175473,False
경북,2023,3406826.0,지역통합_3개회계_순계,당초예산,광역본청+기초,일반+기타특별+공기업특별,순계,24172297929000,24172297.929,행정안전부 지방재정365 기능별 회계별 세출예산,14.093926899323714,False
